Record Length,40000,,Source,CH1,CH2
,,,-2.42829990387,8.48000,0.40000
,,,-2.42820000648,8.56000,0.38000
,,,-2.42809987068,8.56000,0.40000
,,,-2.42799997330,8.56000,0.38000
,,,-2.42789983749,8.56000,0.38000
,,,-2.42779994011,8.48000,0.38000
,,,-2.42770004272,8.56000,0.38000
,,,-2.42759990692,8.56000,0.38000
,,,-2.42750000954,8.56000,0.38000
,,,-2.42739987373,8.56000,0.38000
,,,-2.42729997635,8.56000,0.38000
,,,-2.42719984055,8.56000,0.38000
,,,-2.42709994316,8.56000,0.38000
,,,-2.42700004578,8.56000,0.40000
,,,-2.42689990997,8.56000,0.40000
,,,-2.42680001259,8.56000,0.38000
,,,-2.42669987679,8.56000,0.38000
,,,-2.42659997940,8.56000,0.40000
,,,-2.42649984360,8.56000,0.40000
,,,-2.42639994621,8.48000,0.40000
,,,-2.42630004883,8.56000,0.38000
,,,-2.42619991302,8.56000,0.38000
,,,-2.42610001564,8.56000,0.40000
,,,-2.42599987984,8.56000,0.40000
,,,-2.42589998245,8.48000,0.38000
,,,-2.42579984665,8.56000,0.38000
,,,-2.42569994926,8.48000,0.38000
,,,-2.42560005188,8.56000,0.40000
,,,-2.42549991608,8.56000,0.38000
,,,-2.42540001869,8.48000,0.40000
,,,-2.42529988289,8.48000,0.38000
,,,-2.42519998550,8.56000,0.40000
,,,-2.42509984970,8.56000,0.38000
,,,-2.42499995232,8.56000,0.40000
,,,-2.42490005493,8.56000,0.38000
,,,-2.42479991913,8.56000,0.38000
,,,-2.42470002174,8.56000,0.40000
,,,-2.42459988594,8.56000,0.40000
,,,-2.42449998856,8.56000,0.40000
,,,-2.42439985275,8.56000,0.40000
,,,-2.42429995537,8.48000,0.40000
,,,-2.42419981956,8.56000,0.40000
,,,-2.42409992218,8.56000,0.40000
,,,-2.42400002480,8.56000,0.40000
,,,-2.42389988899,8.48000,0.42000
,,,-2.42379999161,8.56000,0.40000
,,,-2.42369985580,8.56000,0.40000
,,,-2.42359995842,8.56000,0.40000
,,,-2.42349982262,8.48000,0.40000
,,,-2.42339992523,8.48000,0.40000
,,,-2.42330002785,8.48000,0.38000
,,,-2.42319989204,8.56000,0.38000
,,,-2.42309999466,8.56000,0.40000
,,,-2.42299985886,8.48000,0.40000
,,,-2.42289996147,8.48000,0.40000
,,,-2.42279982567,8.56000,0.38000
,,,-2.42269992828,8.48000,0.40000
,,,-2.42260003090,8.56000,0.38000
,,,-2.42249989510,8.48000,0.40000
,,,-2.42239999771,8.56000,0.40000
,,,-2.42229986191,8.56000,0.40000
,,,-2.42219996452,8.56000,0.40000
,,,-2.42209982872,8.56000,0.40000
,,,-2.42199993134,8.56000,0.40000
,,,-2.42190003395,8.56000,0.40000
,,,-2.42179989815,8.56000,0.40000
,,,-2.42170000076,8.48000,0.40000
,,,-2.42159986496,8.48000,0.40000
,,,-2.42149996758,8.56000,0.42000
,,,-2.42139983177,8.56000,0.40000
,,,-2.42129993439,8.56000,0.40000
,,,-2.42120003700,8.64000,0.40000
,,,-2.42109990120,8.56000,0.40000
,,,-2.42100000381,8.56000,0.40000
,,,-2.42089986801,8.64000,0.40000
,,,-2.42079997063,8.56000,0.38000
,,,-2.42069983482,8.56000,0.40000
,,,-2.42059993744,8.56000,0.40000
,,,-2.42050004005,8.56000,0.40000
,,,-2.42039990425,8.56000,0.40000
,,,-2.42030000687,8.56000,0.40000
,,,-2.42019987106,8.56000,0.40000
,,,-2.42009997368,8.56000,0.40000
,,,-2.41999983788,8.56000,0.40000
,,,-2.41989994049,8.56000,0.42000
,,,-2.41980004311,8.56000,0.42000
,,,-2.41969990730,8.56000,0.40000
,,,-2.41960000992,8.56000,0.40000
,,,-2.41949987411,8.56000,0.40000
,,,-2.41939997673,8.56000,0.40000
,,,-2.41929984093,8.56000,0.40000
,,,-2.41919994354,8.56000,0.42000
,,,-2.41910004616,8.56000,0.42000
,,,-2.41899991035,8.56000,0.42000
,,,-2.41890001297,8.56000,0.40000
,,,-2.41879987717,8.64000,0.40000
,,,-2.41869997978,8.56000,0.40000
,,,-2.41859984398,8.56000,0.42000
,,,-2.41849994659,8.56000,0.40000
,,,-2.41840004921,8.56000,0.40000
,,,-2.41829991341,8.56000,0.40000
,,,-2.41820001602,8.56000,0.42000
,,,-2.41809988022,8.56000,0.40000
,,,-2.41799998283,8.56000,0.40000
,,,-2.41789984703,8.56000,0.40000
,,,-2.41779994965,8.56000,0.40000
,,,-2.41770005226,8.56000,0.40000
,,,-2.41759991646,8.56000,0.42000
,,,-2.41750001907,8.56000,0.42000
,,,-2.41739988327,8.56000,0.40000
,,,-2.41729998589,8.48000,0.40000
,,,-2.41719985008,8.56000,0.40000
,,,-2.41709995270,8.56000,0.40000
,,,-2.41700005531,8.56000,0.40000
,,,-2.41689991951,8.56000,0.40000
,,,-2.41680002213,8.56000,0.40000
,,,-2.41669988632,8.56000,0.40000
,,,-2.41659998894,8.56000,0.40000
,,,-2.41649985313,8.56000,0.40000
,,,-2.41639995575,8.48000,0.40000
,,,-2.41629981995,8.56000,0.42000
,,,-2.41619992256,8.56000,0.42000
,,,-2.41610002518,8.56000,0.42000
,,,-2.41599988937,8.48000,0.42000
,,,-2.41589999199,8.56000,0.40000
,,,-2.41579985619,8.56000,0.42000
,,,-2.41569995880,8.48000,0.44000
,,,-2.41559982300,8.56000,0.40000
,,,-2.41549992561,8.56000,0.42000
,,,-2.41540002823,8.56000,0.42000
,,,-2.41529989243,8.48000,0.42000
,,,-2.41519999504,8.56000,0.42000
,,,-2.41509985924,8.56000,0.42000
,,,-2.41499996185,8.56000,0.42000
,,,-2.41489982605,8.48000,0.40000
,,,-2.41479992867,8.56000,0.42000
,,,-2.41470003128,8.56000,0.42000
,,,-2.41459989548,8.56000,0.40000
,,,-2.41449999809,8.56000,0.42000
,,,-2.41439986229,8.48000,0.42000
,,,-2.41429996490,8.56000,0.42000
,,,-2.41419982910,8.56000,0.42000
,,,-2.41409993172,8.56000,0.42000
,,,-2.41400003433,8.56000,0.42000
,,,-2.41389989853,8.48000,0.40000
,,,-2.41380000114,8.56000,0.42000
,,,-2.41369986534,8.48000,0.42000
,,,-2.41359996796,8.48000,0.42000
,,,-2.41349983215,8.48000,0.42000
,,,-2.41339993477,8.48000,0.42000
,,,-2.41330003738,8.56000,0.42000
,,,-2.41319990158,8.56000,0.40000
,,,-2.41310000420,8.48000,0.42000
,,,-2.41299986839,8.56000,0.42000
,,,-2.41289997101,8.48000,0.42000
,,,-2.41279983521,8.56000,0.42000
,,,-2.41269993782,8.48000,0.42000
,,,-2.41260004044,8.56000,0.42000
,,,-2.41249990463,8.48000,0.42000
,,,-2.41240000725,8.48000,0.42000
,,,-2.41229987144,8.56000,0.42000
,,,-2.41219997406,8.48000,0.42000
,,,-2.41209983826,8.56000,0.42000
,,,-2.41199994087,8.48000,0.40000
,,,-2.41190004349,8.56000,0.42000
,,,-2.41179990768,8.56000,0.42000
,,,-2.41170001030,8.56000,0.42000
,,,-2.41159987450,8.56000,0.42000
,,,-2.41149997711,8.56000,0.38000
,,,-2.41139984131,8.56000,0.42000
,,,-2.41129994392,8.56000,0.42000
,,,-2.41120004654,8.56000,0.40000
,,,-2.41109991074,8.56000,0.42000
,,,-2.41100001335,8.56000,0.42000
,,,-2.41089987755,8.56000,0.42000
,,,-2.41079998016,8.56000,0.42000
,,,-2.41069984436,8.56000,0.42000
,,,-2.41059994698,8.56000,0.42000
,,,-2.41050004959,8.48000,0.42000
,,,-2.41039991379,8.56000,0.44000
,,,-2.41030001640,8.56000,0.44000
,,,-2.41019988060,8.64000,0.42000
,,,-2.41009998322,8.56000,0.44000
,,,-2.40999984741,8.56000,0.44000
,,,-2.40989995003,8.56000,0.44000
,,,-2.40980005264,8.48000,0.42000
,,,-2.40969991684,8.56000,0.44000
,,,-2.40960001945,8.56000,0.40000
,,,-2.40949988365,8.56000,0.42000
,,,-2.40939998627,8.48000,0.42000
,,,-2.40929985046,8.56000,0.42000
,,,-2.40919995308,8.56000,0.42000
,,,-2.40910005569,8.56000,0.44000
,,,-2.40899991989,8.56000,0.42000
,,,-2.40890002251,8.56000,0.42000
,,,-2.40879988670,8.56000,0.42000
,,,-2.40869998932,8.56000,0.42000
,,,-2.40859985352,8.48000,0.42000
,,,-2.40849995613,8.48000,0.44000
,,,-2.40839982033,8.48000,0.42000
,,,-2.40829992294,8.56000,0.42000
,,,-2.40820002556,8.56000,0.44000
,,,-2.40809988976,8.56000,0.42000
,,,-2.40799999237,8.48000,0.44000
,,,-2.40789985657,8.56000,0.42000
,,,-2.40779995918,8.48000,0.42000
,,,-2.40769982338,8.56000,0.44000
,,,-2.40759992599,8.56000,0.44000
,,,-2.40750002861,8.56000,0.44000
,,,-2.40739989281,8.56000,0.42000
,,,-2.40729999542,8.56000,0.44000
,,,-2.40719985962,8.48000,0.44000
,,,-2.40709996223,8.56000,0.44000
,,,-2.40699982643,8.56000,0.42000
,,,-2.40689992905,8.56000,0.42000
,,,-2.40680003166,8.56000,0.44000
,,,-2.40669989586,8.56000,0.44000
,,,-2.40659999847,8.56000,0.44000
,,,-2.40649986267,8.56000,0.44000
,,,-2.40639996529,8.56000,0.44000
,,,-2.40629982948,8.56000,0.42000
,,,-2.40619993210,8.56000,0.42000
,,,-2.40610003471,8.56000,0.44000
,,,-2.40599989891,8.56000,0.44000
,,,-2.40590000153,8.56000,0.44000
,,,-2.40579986572,8.48000,0.44000
,,,-2.40569996834,8.48000,0.44000
,,,-2.40559983253,8.56000,0.44000
,,,-2.40549993515,8.48000,0.44000
,,,-2.40540003777,8.56000,0.44000
,,,-2.40529990196,8.48000,0.44000
,,,-2.40520000458,8.48000,0.44000
,,,-2.40509986877,8.56000,0.44000
,,,-2.40499997139,8.56000,0.44000
,,,-2.40489983559,8.48000,0.42000
,,,-2.40479993820,8.48000,0.44000
,,,-2.40470004082,8.48000,0.44000
,,,-2.40459990501,8.48000,0.44000
,,,-2.40450000763,8.56000,0.42000
,,,-2.40439987183,8.48000,0.42000
,,,-2.40429997444,8.48000,0.42000
,,,-2.40419983864,8.48000,0.44000
,,,-2.40409994125,8.56000,0.44000
,,,-2.40400004387,8.48000,0.44000
,,,-2.40389990807,8.48000,0.44000
,,,-2.40380001068,8.56000,0.42000
,,,-2.40369987488,8.56000,0.44000
,,,-2.40359997749,8.56000,0.44000
,,,-2.40349984169,8.56000,0.44000
,,,-2.40339994431,8.48000,0.42000
,,,-2.40330004692,8.48000,0.42000
,,,-2.40319991112,8.56000,0.44000
,,,-2.40310001373,8.48000,0.44000
,,,-2.40299987793,8.56000,0.44000
,,,-2.40289998055,8.56000,0.44000
,,,-2.40279984474,8.56000,0.44000
,,,-2.40269994736,8.48000,0.44000
,,,-2.40260004997,8.56000,0.44000
,,,-2.40249991417,8.56000,0.44000
,,,-2.40240001678,8.56000,0.44000
,,,-2.40229988098,8.56000,0.44000
,,,-2.40219998360,8.56000,0.44000
,,,-2.40209984779,8.56000,0.44000
,,,-2.40199995041,8.56000,0.44000
,,,-2.40190005302,8.56000,0.44000
,,,-2.40179991722,8.56000,0.44000
,,,-2.40170001984,8.56000,0.44000
,,,-2.40159988403,8.56000,0.44000
,,,-2.40149998665,8.56000,0.44000
,,,-2.40139985085,8.56000,0.44000
,,,-2.40129995346,8.56000,0.44000
,,,-2.40120005608,8.64000,0.42000
,,,-2.40109992027,8.56000,0.44000
,,,-2.40100002289,8.56000,0.44000
,,,-2.40089988708,8.56000,0.44000
,,,-2.40079998970,8.56000,0.44000
,,,-2.40069985390,8.56000,0.44000
,,,-2.40059995651,8.56000,0.44000
,,,-2.40049982071,8.56000,0.44000
,,,-2.40039992332,8.64000,0.44000
,,,-2.40030002594,8.56000,0.44000
,,,-2.40019989014,8.56000,0.44000
,,,-2.40009999275,8.56000,0.42000
,,,-2.39999985695,8.56000,0.44000
,,,-2.39989995956,8.56000,0.44000
,,,-2.39979982376,8.56000,0.44000
,,,-2.39969992638,8.56000,0.44000
,,,-2.39960002899,8.56000,0.44000
,,,-2.39949989319,8.56000,0.44000
,,,-2.39939999580,8.56000,0.44000
,,,-2.39929986000,8.64000,0.44000
,,,-2.39919996262,8.56000,0.44000
,,,-2.39909982681,8.56000,0.44000
,,,-2.39899992943,8.56000,0.44000
,,,-2.39890003204,8.56000,0.44000
,,,-2.39879989624,8.56000,0.44000
,,,-2.39869999886,8.56000,0.44000
,,,-2.39859986305,8.56000,0.44000
,,,-2.39849996567,8.56000,0.44000
,,,-2.39839982986,8.56000,0.44000
,,,-2.39829993248,8.56000,0.44000
,,,-2.39820003510,8.56000,0.44000
,,,-2.39809989929,8.56000,0.44000
,,,-2.39800000191,8.48000,0.44000
,,,-2.39789986610,8.56000,0.42000
,,,-2.39779996872,8.56000,0.44000
,,,-2.39769983292,8.56000,0.44000
,,,-2.39759993553,8.56000,0.44000
,,,-2.39750003815,8.56000,0.44000
,,,-2.39739990234,8.56000,0.44000
,,,-2.39730000496,8.56000,0.44000
,,,-2.39719986916,8.56000,0.44000
,,,-2.39709997177,8.48000,0.44000
,,,-2.39699983597,8.56000,0.44000
,,,-2.39689993858,8.56000,0.44000
,,,-2.39680004120,8.48000,0.44000
,,,-2.39669990540,8.56000,0.44000
,,,-2.39660000801,8.56000,0.44000
,,,-2.39649987221,8.56000,0.44000
,,,-2.39639997482,8.56000,0.44000
,,,-2.39629983902,8.56000,0.44000
,,,-2.39619994164,8.56000,0.44000
,,,-2.39610004425,8.56000,0.44000
,,,-2.39599990845,8.56000,0.44000
,,,-2.39590001106,8.56000,0.42000
,,,-2.39579987526,8.56000,0.42000
,,,-2.39569997787,8.56000,0.44000
,,,-2.39559984207,8.56000,0.44000
,,,-2.39549994469,8.56000,0.42000
,,,-2.39540004730,8.56000,0.44000
,,,-2.39529991150,8.48000,0.44000
,,,-2.39520001411,8.56000,0.44000
,,,-2.39509987831,8.48000,0.44000
,,,-2.39499998093,8.56000,0.44000
,,,-2.39489984512,8.56000,0.44000
,,,-2.39479994774,8.56000,0.44000
,,,-2.39470005035,8.56000,0.44000
,,,-2.39459991455,8.64000,0.44000
,,,-2.39450001717,8.56000,0.44000
,,,-2.39439988136,8.56000,0.44000
,,,-2.39429998398,8.64000,0.44000
,,,-2.39419984818,8.56000,0.44000
,,,-2.39409995079,8.56000,0.44000
,,,-2.39400005341,8.56000,0.44000
,,,-2.39389991760,8.56000,0.44000
,,,-2.39380002022,8.56000,0.44000
,,,-2.39369988441,8.56000,0.44000
,,,-2.39359998703,8.56000,0.44000
,,,-2.39349985123,8.64000,0.44000
,,,-2.39339995384,8.56000,0.44000
,,,-2.39330005646,8.56000,0.44000
,,,-2.39319992065,8.56000,0.44000
,,,-2.39310002327,8.56000,0.44000
,,,-2.39299988747,8.56000,0.44000
,,,-2.39289999008,8.56000,0.44000
,,,-2.39279985428,8.64000,0.44000
,,,-2.39269995689,8.56000,0.44000
,,,-2.39259982109,8.56000,0.44000
,,,-2.39249992371,8.56000,0.44000
,,,-2.39240002632,8.56000,0.44000
,,,-2.39229989052,8.56000,0.44000
,,,-2.39219999313,8.56000,0.44000
,,,-2.39209985733,8.64000,0.44000
,,,-2.39199995995,8.56000,0.44000
,,,-2.39189982414,8.56000,0.44000
,,,-2.39179992676,8.56000,0.44000
,,,-2.39170002937,8.56000,0.44000
,,,-2.39159989357,8.56000,0.44000
,,,-2.39149999619,8.56000,0.44000
,,,-2.39139986038,8.56000,0.44000
,,,-2.39129996300,8.56000,0.44000
,,,-2.39119982719,8.56000,0.44000
,,,-2.39109992981,8.56000,0.44000
,,,-2.39100003242,8.56000,0.44000
,,,-2.39089989662,8.56000,0.44000
,,,-2.39079999924,8.56000,0.44000
,,,-2.39069986343,8.56000,0.44000
,,,-2.39059996605,8.56000,0.46000
,,,-2.39049983025,8.56000,0.44000
,,,-2.39039993286,8.56000,0.44000
,,,-2.39030003548,8.56000,0.46000
,,,-2.39019989967,8.56000,0.44000
,,,-2.39010000229,8.56000,0.44000
,,,-2.38999986649,8.56000,0.44000
,,,-2.38989996910,8.56000,0.44000
,,,-2.38979983330,8.56000,0.44000
,,,-2.38969993591,8.56000,0.44000
,,,-2.38960003853,8.56000,0.46000
,,,-2.38949990273,8.56000,0.44000
,,,-2.38940000534,8.56000,0.44000
,,,-2.38929986954,8.48000,0.44000
,,,-2.38919997215,8.56000,0.46000
,,,-2.38909983635,8.48000,0.44000
,,,-2.38899993896,8.56000,0.44000
,,,-2.38890004158,8.56000,0.44000
,,,-2.38879990578,8.56000,0.44000
,,,-2.38870000839,8.56000,0.44000
,,,-2.38859987259,8.56000,0.44000
,,,-2.38849997520,8.56000,0.44000
,,,-2.38839983940,8.48000,0.44000
,,,-2.38829994202,8.56000,0.46000
,,,-2.38820004463,8.56000,0.44000
,,,-2.38809990883,8.56000,0.44000
,,,-2.38800001144,8.56000,0.44000
,,,-2.38789987564,8.56000,0.44000
,,,-2.38779997826,8.56000,0.46000
,,,-2.38769984245,8.56000,0.44000
,,,-2.38759994507,8.48000,0.44000
,,,-2.38750004768,8.56000,0.44000
,,,-2.38739991188,8.56000,0.46000
,,,-2.38730001450,8.56000,0.44000
,,,-2.38719987869,8.56000,0.46000
,,,-2.38709998131,8.56000,0.44000
,,,-2.38699984550,8.56000,0.46000
,,,-2.38689994812,8.96000,0.48000
,,,-2.38680005074,8.56000,0.46000
,,,-2.38669991493,8.56000,0.44000
,,,-2.38660001755,8.56000,0.44000
,,,-2.38649988174,8.56000,0.46000
,,,-2.38639998436,8.56000,0.44000
,,,-2.38629984856,8.56000,0.44000
,,,-2.38619995117,8.56000,0.46000
,,,-2.38610005379,8.56000,0.46000
,,,-2.38599991798,8.56000,0.46000
,,,-2.38590002060,8.64000,0.46000
,,,-2.38579988480,8.64000,0.44000
,,,-2.38569998741,8.56000,0.46000
,,,-2.38559985161,8.56000,0.46000
,,,-2.38549995422,8.64000,0.46000
,,,-2.38540005684,8.64000,0.44000
,,,-2.38529992104,8.64000,0.46000
,,,-2.38520002365,8.56000,0.46000
,,,-2.38509988785,8.56000,0.46000
,,,-2.38499999046,8.64000,0.44000
,,,-2.38489985466,8.56000,0.46000
,,,-2.38479995728,8.56000,0.46000
,,,-2.38469982147,8.56000,0.46000
,,,-2.38459992409,8.64000,0.44000
,,,-2.38450002670,8.64000,0.46000
,,,-2.38439989090,8.56000,0.46000
,,,-2.38429999352,8.64000,0.46000
,,,-2.38419985771,8.56000,0.46000
,,,-2.38409996033,8.56000,0.46000
,,,-2.38399982452,8.64000,0.48000
,,,-2.38389992714,8.56000,0.46000
,,,-2.38380002975,8.56000,0.46000
,,,-2.38369989395,8.56000,0.44000
,,,-2.38359999657,8.64000,0.46000
,,,-2.38349986076,8.56000,0.46000
,,,-2.38339996338,8.56000,0.46000
,,,-2.38329982758,8.56000,0.46000
,,,-2.38319993019,8.64000,0.46000
,,,-2.38310003281,8.56000,0.46000
,,,-2.38299989700,8.56000,0.44000
,,,-2.38289999962,8.56000,0.46000
,,,-2.38279986382,8.64000,0.44000
,,,-2.38269996643,8.64000,0.46000
,,,-2.38259983063,8.64000,0.46000
,,,-2.38249993324,8.56000,0.46000
,,,-2.38240003586,8.64000,0.46000
,,,-2.38229990005,8.56000,0.46000
,,,-2.38220000267,8.56000,0.46000
,,,-2.38209986687,8.64000,0.46000
,,,-2.38199996948,8.56000,0.46000
,,,-2.38189983368,8.56000,0.46000
,,,-2.38179993629,8.64000,0.46000
,,,-2.38170003891,8.56000,0.46000
,,,-2.38159990311,8.64000,0.46000
,,,-2.38150000572,8.56000,0.48000
,,,-2.38139986992,8.56000,0.46000
,,,-2.38129997253,8.56000,0.46000
,,,-2.38119983673,8.56000,0.46000
,,,-2.38109993935,8.56000,0.46000
,,,-2.38100004196,8.56000,0.46000
,,,-2.38089990616,8.56000,0.46000
,,,-2.38080000877,8.56000,0.46000
,,,-2.38069987297,8.56000,0.46000
,,,-2.38059997559,8.56000,0.46000
,,,-2.38049983978,8.56000,0.46000
,,,-2.38039994240,8.56000,0.46000
,,,-2.38030004501,8.56000,0.46000
,,,-2.38019990921,8.56000,0.46000
,,,-2.38010001183,8.56000,0.46000
,,,-2.37999987602,8.56000,0.46000
,,,-2.37989997864,8.56000,0.46000
,,,-2.37979984283,8.56000,0.46000
,,,-2.37969994545,8.56000,0.46000
,,,-2.37960004807,8.56000,0.46000
,,,-2.37949991226,8.56000,0.46000
,,,-2.37940001488,8.56000,0.46000
,,,-2.37929987907,8.56000,0.46000
,,,-2.37919998169,8.56000,0.46000
,,,-2.37909984589,8.56000,0.46000
,,,-2.37899994850,8.56000,0.46000
,,,-2.37890005112,8.56000,0.46000
,,,-2.37879991531,8.56000,0.46000
,,,-2.37870001793,8.56000,0.46000
,,,-2.37859988213,8.56000,0.46000
,,,-2.37849998474,8.56000,0.46000
,,,-2.37839984894,8.64000,0.46000
,,,-2.37829995155,8.56000,0.46000
,,,-2.37820005417,8.64000,0.46000
,,,-2.37809991837,8.56000,0.46000
,,,-2.37800002098,8.56000,0.46000
,,,-2.37789988518,8.56000,0.46000
,,,-2.37779998779,8.56000,0.46000
,,,-2.37769985199,8.56000,0.46000
,,,-2.37759995461,8.64000,0.46000
,,,-2.37750005722,8.64000,0.46000
,,,-2.37739992142,8.56000,0.46000
,,,-2.37730002403,8.56000,0.46000
,,,-2.37719988823,8.56000,0.48000
,,,-2.37709999084,8.56000,0.46000
,,,-2.37699985504,8.56000,0.46000
,,,-2.37689995766,8.64000,0.46000
,,,-2.37679982185,8.56000,0.48000
,,,-2.37669992447,8.56000,0.46000
,,,-2.37660002708,8.56000,0.46000
,,,-2.37649989128,8.56000,0.46000
,,,-2.37639999390,8.56000,0.46000
,,,-2.37629985809,8.64000,0.46000
,,,-2.37619996071,8.56000,0.48000
,,,-2.37609982491,8.56000,0.46000
,,,-2.37599992752,8.64000,0.48000
,,,-2.37590003014,8.56000,0.46000
,,,-2.37579989433,8.64000,0.46000
,,,-2.37569999695,8.64000,0.46000
,,,-2.37559986115,8.64000,0.46000
,,,-2.37549996376,8.64000,0.46000
,,,-2.37539982796,8.56000,0.46000
,,,-2.37529993057,8.64000,0.46000
,,,-2.37520003319,8.56000,0.48000
,,,-2.37509989738,8.56000,0.48000
,,,-2.37500000000,8.64000,0.48000
,,,-2.37489986420,8.64000,0.46000
,,,-2.37479996681,8.56000,0.46000
,,,-2.37469983101,8.64000,0.48000
,,,-2.37459993362,8.56000,0.48000
,,,-2.37450003624,8.56000,0.46000
,,,-2.37439990044,8.64000,0.46000
,,,-2.37430000305,8.64000,0.46000
,,,-2.37419986725,8.64000,0.48000
,,,-2.37409996986,8.56000,0.48000
,,,-2.37399983406,8.64000,0.46000
,,,-2.37389993668,8.56000,0.46000
,,,-2.37380003929,8.64000,0.48000
,,,-2.37369990349,8.64000,0.46000
,,,-2.37360000610,8.56000,0.48000
,,,-2.37349987030,8.64000,0.46000
,,,-2.37339997292,8.56000,0.48000
,,,-2.37329983711,8.56000,0.46000
,,,-2.37319993973,8.56000,0.48000
,,,-2.37310004234,8.56000,0.48000
,,,-2.37299990654,8.56000,0.48000
,,,-2.37290000916,8.64000,0.48000
,,,-2.37279987335,8.56000,0.48000
,,,-2.37269997597,8.56000,0.48000
,,,-2.37259984016,8.56000,0.48000
,,,-2.37249994278,8.64000,0.48000
,,,-2.37240004539,8.64000,0.48000
,,,-2.37229990959,8.56000,0.48000
,,,-2.37220001221,8.64000,0.48000
,,,-2.37209987640,8.56000,0.46000
,,,-2.37199997902,8.56000,0.48000
,,,-2.37189984322,8.56000,0.46000
,,,-2.37179994583,8.56000,0.46000
,,,-2.37170004845,8.56000,0.48000
,,,-2.37159991264,8.64000,0.46000
,,,-2.37150001526,8.56000,0.48000
,,,-2.37139987946,8.56000,0.48000
,,,-2.37129998207,8.56000,0.48000
,,,-2.37119984627,8.56000,0.46000
,,,-2.37109994888,8.64000,0.46000
,,,-2.37100005150,8.56000,0.46000
,,,-2.37089991570,8.56000,0.48000
,,,-2.37080001831,8.56000,0.46000
,,,-2.37069988251,8.56000,0.48000
,,,-2.37059998512,8.56000,0.48000
,,,-2.37049984932,8.64000,0.48000
,,,-2.37039995193,8.56000,0.46000
,,,-2.37030005455,8.56000,0.48000
,,,-2.37019991875,8.56000,0.48000
,,,-2.37010002136,8.56000,0.48000
,,,-2.36999988556,8.56000,0.46000
,,,-2.36989998817,8.56000,0.48000
,,,-2.36979985237,8.64000,0.48000
,,,-2.36969995499,8.56000,0.46000
,,,-2.36960005760,8.64000,0.46000
,,,-2.36949992180,8.56000,0.46000
,,,-2.36940002441,8.64000,0.50000
,,,-2.36929988861,8.56000,0.46000
,,,-2.36919999123,8.64000,0.48000
,,,-2.36909985542,8.64000,0.46000
,,,-2.36899995804,8.64000,0.46000
,,,-2.36889982224,8.64000,0.48000
,,,-2.36879992485,8.64000,0.46000
,,,-2.36870002747,8.64000,0.46000
,,,-2.36859989166,8.56000,0.46000
,,,-2.36849999428,8.56000,0.48000
,,,-2.36839985847,8.64000,0.50000
,,,-2.36829996109,8.56000,0.48000
,,,-2.36819982529,8.64000,0.48000
,,,-2.36809992790,8.64000,0.48000
,,,-2.36800003052,8.64000,0.48000
,,,-2.36789989471,8.64000,0.50000
,,,-2.36779999733,8.56000,0.48000
,,,-2.36769986153,8.64000,0.48000
,,,-2.36759996414,8.56000,0.48000
,,,-2.36749982834,8.56000,0.50000
,,,-2.36739993095,8.64000,0.48000
,,,-2.36730003357,8.64000,0.48000
,,,-2.36719989777,8.56000,0.48000
,,,-2.36710000038,8.64000,0.46000
,,,-2.36699986458,8.56000,0.48000
,,,-2.36689996719,8.64000,0.48000
,,,-2.36679983139,8.56000,0.50000
,,,-2.36669993401,8.64000,0.50000
,,,-2.36660003662,8.64000,0.50000
,,,-2.36649990082,8.64000,0.48000
,,,-2.36640000343,8.56000,0.50000
,,,-2.36629986763,8.56000,0.50000
,,,-2.36619997025,8.56000,0.52000
,,,-2.36609983444,8.56000,0.50000
,,,-2.36599993706,8.56000,0.48000
,,,-2.36590003967,8.64000,0.50000
,,,-2.36579990387,8.56000,0.50000
,,,-2.36570000648,8.56000,0.50000
,,,-2.36559987068,8.56000,0.48000
,,,-2.36549997330,8.64000,0.48000
,,,-2.36539983749,8.64000,0.50000
,,,-2.36529994011,8.64000,0.50000
,,,-2.36520004272,8.56000,0.50000
,,,-2.36509990692,8.56000,0.50000
,,,-2.36500000954,8.56000,0.50000
,,,-2.36489987373,8.56000,0.50000
,,,-2.36479997635,8.56000,0.50000
,,,-2.36469984055,8.56000,0.50000
,,,-2.36459994316,8.56000,0.50000
,,,-2.36450004578,8.56000,0.50000
,,,-2.36439990997,8.64000,0.50000
,,,-2.36430001259,8.56000,0.50000
,,,-2.36419987679,8.64000,0.50000
,,,-2.36409997940,8.64000,0.48000
,,,-2.36399984360,8.64000,0.48000
,,,-2.36389994621,8.56000,0.50000
,,,-2.36380004883,8.56000,0.50000
,,,-2.36369991302,8.56000,0.50000
,,,-2.36360001564,8.56000,0.50000
,,,-2.36349987984,8.56000,0.48000
,,,-2.36339998245,8.56000,0.50000
,,,-2.36329984665,8.56000,0.50000
,,,-2.36319994926,8.56000,0.50000
,,,-2.36310005188,8.56000,0.50000
,,,-2.36299991608,8.64000,0.50000
,,,-2.36290001869,8.56000,0.50000
,,,-2.36279988289,8.64000,0.52000
,,,-2.36269998550,8.56000,0.50000
,,,-2.36259984970,8.56000,0.50000
,,,-2.36249995232,8.64000,0.50000
,,,-2.36240005493,8.64000,0.50000
,,,-2.36229991913,8.56000,0.50000
,,,-2.36220002174,8.56000,0.50000
,,,-2.36209988594,8.56000,0.52000
,,,-2.36199998856,8.56000,0.50000
,,,-2.36189985275,8.64000,0.50000
